Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16913,287,2,310.47,1,2,2,122,Potential
16915,22,5,921.5,3,4,3,343,Loyal Customers
16916,8,3,547.14,4,3,2,432,Loyal Customers
16917,268,1,1466.31,1,1,3,113,Lost
16918,58,10,2144.47,2,4,4,244,At Risk
16919,4,14,2529.46,4,4,4,444,Champions
16920,47,1,355.45,3,1,2,312,Recent Customers
16921,78,2,276.88,2,2,1,221,Potential
16922,208,1,611.08,1,1,2,112,Lost
16923,11,13,6130.75,4,4,4,444,Champions
16925,176,1,125.65,1,1,1,111,Lost
16926,7,5,1191.1,4,4,3,443,Loyal Customers
16928,9,13,1265.63,4,4,3,443,Loyal Customers
16931,5,3,629.4,4,3,2,432,Loyal Customers
16932,59,2,278.77,2,2,1,221,Potential
16933,25,7,2618.02,3,4,4,344,Loyal Customers
16934,19,4,1160.06,3,3,3,333,Loyal Customers
16935,17,3,535.1,4,3,2,432,Loyal Customers
16936,21,1,288.49,3,1,1,311,Recent Customers
16937,135,1,202.1,2,1,1,211,Potential
16938,17,5,4306.8,4,4,4,444,Champions
16939,124,3,449.0,2,3,2,232,At Risk
16940,86,5,3377.78,2,4,4,244,At Risk
16941,247,1,33.0,1,2,1,121,Potential
16943,175,2,482.76,1,2,2,122,Potential
16944,245,1,101.36,1,2,1,121,Potential
16945,29,14,4202.66,3,4,4,344,Loyal Customers
16946,19,5,1222.04,3,4,3,343,Loyal Customers
16947,98,4,548.73,2,3,2,232,At Risk
16948,65,4,433.75,2,3,2,232,At Risk
16950,3,8,2605.81,4,4,4,444,Champions
16952,77,3,631.17,2,3,2,232,At Risk
16954,15,11,3996.7999999999997,4,4,4,444,Champions
16955,4,4,790.74,4,3,3,433,Loyal Customers
16958,71,1,809.44,2,2,3,223,Potential
16960,26,5,1536.3799999999999,3,4,3,343,Loyal Customers
16961,24,2,560.39,3,2,2,322,Recent Customers
16962,45,1,251.04,3,2,1,321,Recent Customers
16964,369,2,207.85,1,2,1,121,Potential
16970,262,1,71.4,1,2,1,121,Potential
16972,18,2,786.25,4,2,3,423,Recent Customers
16973,22,1,127.0,3,2,1,321,Recent Customers
16974,158,2,365.5,1,2,2,122,Potential
16975,59,3,926.12,2,3,3,233,At Risk
16977,31,4,496.0,3,3,2,332,Loyal Customers
16978,302,2,424.55,1,2,2,122,Potential
16979,19,3,1007.74,3,3,3,333,Loyal Customers
16980,64,1,394.37,2,2,2,222,Potential
16983,5,5,1778.97,4,4,4,444,Champions
16984,40,7,6273.45,3,4,4,344,Loyal Customers
16985,12,13,5459.04,4,4,4,444,Champions
16986,81,9,3015.55,2,4,4,244,At Risk
16987,12,4,910.85,4,3,3,433,Loyal Customers
16988,15,1,256.55,4,2,1,421,Recent Customers
16990,58,1,165.0,2,2,1,221,Potential
16991,57,1,1041.21,2,2,3,223,Potential
16992,23,8,3862.19,3,4,4,344,Loyal Customers
16993,99,2,1950.95,2,2,4,224,Potential
16996,18,3,666.6500000000001,4,3,2,432,Loyal Customers
16998,80,1,107.0,2,2,1,221,Potential
17000,32,2,406.3,3,2,2,322,Recent Customers
17001,12,8,2651.23,4,4,4,444,Champions
17002,79,4,1077.82,2,3,3,233,At Risk
17003,38,4,830.16,3,3,3,333,Loyal Customers
17004,28,2,1012.22,3,2,3,323,Recent Customers
17005,106,2,742.36,2,2,3,223,Potential
17006,28,4,854.54,3,3,3,333,Loyal Customers
17007,73,1,230.17000000000002,2,2,1,221,Potential
17008,65,1,81.36,2,2,1,221,Potential
17009,187,1,242.06,1,2,1,121,Potential
17011,283,2,400.8,1,2,2,122,Potential
17012,361,1,384.16,1,2,2,122,Potential
17016,212,1,552.4,1,2,2,122,Potential
17017,1,13,5416.35,4,4,4,444,Champions
17018,23,4,1367.6,3,3,3,333,Loyal Customers
17019,4,8,2739.59,4,4,4,444,Champions
17020,178,2,935.62,1,2,3,123,Potential
17021,78,6,1182.22,2,4,3,243,At Risk
17022,68,1,189.0,2,2,1,221,Potential
17023,53,3,800.1800000000001,3,3,3,333,Loyal Customers
17025,9,4,1152.8700000000001,4,3,3,433,Loyal Customers
17026,5,2,54.15,4,2,1,421,Recent Customers
17027,82,3,436.82,2,3,2,232,At Risk
17028,217,3,1593.83,1,3,3,133,At Risk
17029,18,5,1421.3,4,4,3,443,Loyal Customers
17031,14,4,2393.5,4,3,4,434,Loyal Customers
17032,183,8,3004.6,1,4,4,144,At Risk
17033,33,1,302.65000000000003,3,2,1,321,Recent Customers
17034,45,2,538.4,3,2,2,322,Recent Customers
17035,227,2,180.06,1,2,1,121,Potential
17036,19,1,176.9,3,2,1,321,Recent Customers
17038,51,1,630.77,3,2,2,322,Recent Customers
17039,240,1,1954.99,1,2,4,124,Potential
17040,186,1,13.52,1,2,1,121,Potential
17041,33,3,604.71,3,3,2,332,Loyal Customers
17043,11,4,881.37,4,3,3,433,Loyal Customers
17044,10,11,11013.82,4,4,4,444,Champions
17045,12,2,488.24,4,2,2,422,Recent Customers
17046,80,4,1264.05,2,3,3,233,At Risk
17047,67,3,1188.33,2,3,3,233,At Risk
17048,73,4,1146.33,2,3,3,233,At Risk
17049,11,10,4287.5,4,4,4,444,Champions
17050,11,5,1462.95,4,4,3,443,Loyal Customers
17051,82,3,467.25,2,3,2,232,At Risk
17055,81,1,239.55,2,2,1,221,Potential
17056,374,1,128.60000000000002,1,2,1,121,Potential
17057,232,1,294.74,1,2,1,121,Potential
17059,5,5,2507.4900000000002,4,4,4,444,Champions
17062,1,4,669.85,4,3,2,432,Loyal Customers
17063,43,6,2177.39,3,4,4,344,Loyal Customers
17065,273,2,194.7,1,2,1,121,Potential
17066,362,1,228.34,1,2,1,121,Potential
17067,360,3,454.54,1,3,2,132,At Risk
17068,4,27,4608.94,4,4,4,444,Champions
17069,9,6,3084.58,4,4,4,444,Champions
17070,46,1,133.18,3,2,1,321,Recent Customers
17071,17,4,1372.17,4,3,3,433,Loyal Customers
17072,261,1,282.05,1,2,1,121,Potential
17074,198,1,203.05,1,2,1,121,Potential
17075,65,6,1407.61,2,4,3,243,At Risk
17076,28,3,401.67,3,3,2,332,Loyal Customers
17077,214,1,306.0,1,2,1,121,Potential
17080,15,5,669.91,4,4,2,442,Loyal Customers
17081,31,4,674.23,3,3,2,332,Loyal Customers
17082,30,4,2728.18,3,3,4,334,Loyal Customers
17083,45,6,2644.01,3,4,4,344,Loyal Customers
17084,32,1,2253.22,3,2,4,324,Recent Customers
17085,12,23,6324.76,4,4,4,444,Champions
17087,373,1,221.53,1,2,1,121,Potential
17089,22,1,128.45,3,2,1,321,Recent Customers
17090,10,6,1105.53,4,4,3,443,Loyal Customers
17091,3,11,3983.34,4,4,4,444,Champions
17092,73,7,3817.18,2,4,4,244,At Risk
17093,228,1,235.88,1,2,1,121,Potential
17094,59,1,100.2,2,2,1,221,Potential
17095,66,4,1248.09,2,3,3,233,At Risk
17096,19,7,2737.05,3,4,4,344,Loyal Customers
17097,1,2,386.03,4,2,2,422,Recent Customers
17098,17,3,591.07,4,3,2,432,Loyal Customers
17099,169,1,582.17,1,2,2,122,Potential
17101,30,3,885.32,3,3,3,333,Loyal Customers
17103,358,1,424.3,1,2,2,122,Potential
17104,59,1,474.03000000000003,2,2,2,222,Potential
17106,25,1,491.23,3,2,2,322,Recent Customers
17107,33,4,5259.99,3,3,4,334,Loyal Customers
17108,299,1,174.95,1,2,1,121,Potential
17109,42,2,410.42,3,2,2,322,Recent Customers
17110,156,2,347.4,1,2,2,122,Potential
17111,61,1,227.97,2,2,1,221,Potential
17112,138,1,205.17000000000002,1,2,1,121,Potential
17113,210,6,2322.59,1,4,4,144,At Risk
17115,184,4,1923.99,1,3,4,134,At Risk
17116,284,1,389.78,1,2,2,122,Potential
17121,38,1,314.74,3,2,2,322,Recent Customers
17122,24,3,432.18,3,3,2,332,Loyal Customers
17123,75,2,631.87,2,2,2,222,Potential
17126,17,4,1065.69,4,3,3,433,Loyal Customers
17127,64,5,1155.0300000000002,2,4,3,243,At Risk
17129,156,1,31.85,1,2,1,121,Potential
17132,88,2,1272.8,2,2,3,223,Potential
17133,110,5,9730.09,2,4,4,244,At Risk
17134,78,1,212.1,2,2,1,221,Potential
17135,7,4,814.4300000000001,4,3,3,433,Loyal Customers
17136,298,1,231.68,1,2,1,121,Potential
17137,52,6,1133.63,3,4,3,343,Loyal Customers
17138,25,6,4036.77,3,4,4,344,Loyal Customers
17139,25,13,8915.99,3,4,4,344,Loyal Customers
17141,54,4,754.33,2,3,3,233,At Risk
17142,40,3,704.75,3,3,2,332,Loyal Customers
17143,53,2,924.11,3,2,3,323,Recent Customers
17145,148,4,3120.91,1,3,4,134,At Risk
17146,71,10,5110.46,2,4,4,244,At Risk
17147,88,5,1485.36,2,4,3,243,At Risk
17149,87,1,143.10000000000002,2,2,1,221,Potential
17150,12,6,1375.65,4,4,3,443,Loyal Customers
17151,371,1,231.90000000000003,1,2,1,121,Potential
17152,61,1,327.0,2,2,2,222,Potential
17155,163,5,640.76,1,4,2,142,At Risk
17156,127,1,591.87,2,2,2,222,Potential
17157,116,17,4832.900000000001,2,4,4,244,At Risk
17158,183,2,713.03,1,2,3,123,Potential
17159,113,2,560.71,2,2,2,222,Potential
17160,10,11,6691.13,4,4,4,444,Champions
17161,80,1,856.01,2,2,3,223,Potential
17163,81,2,406.68,2,2,2,222,Potential
17165,17,5,1635.64,4,4,3,443,Loyal Customers
17167,15,3,867.11,4,3,3,433,Loyal Customers
17168,134,1,400.2,2,2,2,222,Potential
17169,214,1,320.95,1,2,2,122,Potential
17170,10,2,178.68,4,2,1,421,Recent Customers
17171,297,1,159.68,1,2,1,121,Potential
17172,66,2,638.81,2,2,2,222,Potential
17176,162,2,596.1899999999999,1,2,2,122,Potential
17177,141,1,119.5,1,2,1,121,Potential
17178,367,1,436.71000000000004,1,2,2,122,Potential
17179,18,3,795.47,4,3,3,433,Loyal Customers
17180,58,7,1460.95,2,4,3,243,At Risk
17181,9,2,225.45000000000002,4,2,1,421,Recent Customers
17182,58,2,321.3,2,2,2,222,Potential
17184,205,2,198.41000000000003,1,2,1,121,Potential
17185,227,3,229.46,1,3,1,131,At Risk
17187,162,1,263.76,1,2,1,121,Potential
17188,82,6,2118.7000000000003,2,4,4,244,At Risk
17189,196,3,573.23,1,3,2,132,At Risk
17190,39,5,1298.3,3,4,3,343,Loyal Customers
17191,4,11,2740.92,4,4,4,444,Champions
17192,172,1,77.83,1,2,1,121,Potential
17193,22,2,610.74,3,2,2,322,Recent Customers
17194,166,1,549.88,1,2,2,122,Potential
17195,291,1,562.98,1,2,2,122,Potential
17196,63,1,352.9,2,2,2,222,Potential
17198,1,2,521.66,4,2,2,422,Recent Customers
17199,218,1,145.12,1,2,1,121,Potential
17200,23,4,356.71,3,3,2,332,Loyal Customers
17201,159,3,899.41,1,3,3,133,At Risk
17202,56,1,160.65,2,2,1,221,Potential
17203,24,4,2012.03,3,3,4,334,Loyal Customers
17204,10,5,3940.13,4,4,4,444,Champions
17205,52,2,615.27,3,2,2,322,Recent Customers
17207,288,1,303.21999999999997,1,2,1,121,Potential
17208,31,1,115.35,3,2,1,321,Recent Customers
17209,285,3,611.6,1,3,2,132,At Risk
17210,28,1,253.37,3,2,1,321,Recent Customers
17211,5,6,1729.43,4,4,4,444,Champions
17212,94,2,567.56,2,2,2,222,Potential
17213,2,7,2401.07,4,4,4,444,Champions
17215,100,1,186.15,2,2,1,221,Potential
17216,190,1,65.05,1,2,1,121,Potential
17217,255,1,104.5,1,2,1,121,Potential
17218,4,9,2231.96,4,4,4,444,Champions
17219,52,1,144.9,3,2,1,321,Recent Customers
17220,53,7,1283.5,3,4,3,343,Loyal Customers
17221,227,3,643.39,1,3,2,132,At Risk
17222,113,5,1250.8600000000001,2,4,3,243,At Risk
17223,4,2,446.74,4,2,2,422,Recent Customers
17224,137,1,100.86000000000001,1,2,1,121,Potential
17225,217,1,131.15,1,2,1,121,Potential
17226,80,2,506.63,2,2,2,222,Potential
17227,4,7,1082.71,4,4,3,443,Loyal Customers
17228,3,7,1271.15,4,4,3,443,Loyal Customers
17230,199,10,6286.54,1,4,4,144,At Risk
17231,25,15,4022.72,3,4,4,344,Loyal Customers
17233,84,2,369.98,2,2,2,222,Potential
17235,8,7,1354.82,4,4,3,443,Loyal Customers
17236,46,6,1013.13,3,4,3,343,Loyal Customers
17237,11,2,687.39,4,2,2,422,Recent Customers
17238,7,17,4038.45,4,4,4,444,Champions
17239,23,3,806.95,3,3,3,333,Loyal Customers
17240,232,1,130.60000000000002,1,2,1,121,Potential
17241,21,12,2744.14,3,4,4,344,Loyal Customers
17242,92,3,1754.24,2,3,4,234,At Risk
17243,5,44,12213.01,4,4,4,444,Champions
17244,19,4,871.14,3,3,3,333,Loyal Customers
17245,325,1,200.18,1,2,1,121,Potential
17246,182,2,38.92,1,2,1,121,Potential
17248,117,1,227.51000000000002,2,2,1,221,Potential
17249,64,1,68.03,2,2,1,221,Potential
17251,18,2,529.15,4,2,2,422,Recent Customers
17254,37,1,198.29,3,2,1,321,Recent Customers
17255,26,2,500.72,3,2,2,322,Recent Customers
17256,117,3,258.93,2,3,1,231,At Risk
17257,72,2,192.73,2,2,1,221,Potential
17258,32,2,417.3,3,2,2,322,Recent Customers
17259,4,5,1285.97,4,4,3,443,Loyal Customers
17260,47,1,120.95,3,2,1,321,Recent Customers
17261,145,1,230.44,1,2,1,121,Potential
17262,2,7,1504.26,4,4,3,443,Loyal Customers
17264,60,1,279.59,2,2,1,221,Potential
17266,135,2,207.09,2,2,1,221,Potential
17268,81,7,970.25,2,4,3,243,At Risk
17269,21,1,537.46,3,2,2,322,Recent Customers
17270,105,2,604.4,2,2,2,222,Potential
17271,372,1,210.39,1,2,1,121,Potential
17273,60,1,141.12,2,2,1,221,Potential
17274,31,1,465.4,3,2,2,322,Recent Customers
17275,19,1,114.52,3,2,1,321,Recent Customers
17276,38,1,508.39,3,2,2,322,Recent Customers
17278,201,1,25.2,1,2,1,121,Potential
17280,74,1,118.86,2,2,1,221,Potential
17281,10,6,797.85,4,4,3,443,Loyal Customers
17282,92,2,636.25,2,2,2,222,Potential
17283,14,1,188.46,4,2,1,421,Recent Customers
17284,25,2,1140.58,3,2,3,323,Recent Customers
17285,264,2,428.34,1,2,2,122,Potential
17286,36,2,241.56,3,2,1,321,Recent Customers
17287,3,16,3047.85,4,4,4,444,Champions
17288,26,4,1080.25,3,3,3,333,Loyal Customers
17289,12,6,1134.98,4,4,3,443,Loyal Customers
17290,17,6,976.2,4,4,3,443,Loyal Customers
17292,108,2,271.75,2,2,1,221,Potential
17293,30,8,1899.1200000000001,3,4,4,344,Loyal Customers
17294,305,2,467.79,1,2,2,122,Potential
17296,366,1,338.13,1,2,2,122,Potential
17298,10,3,459.14,4,3,2,432,Loyal Customers
17299,75,2,346.97,2,2,2,222,Potential
17300,26,2,393.64,3,2,2,322,Recent Customers
17301,260,1,132.8,1,2,1,121,Potential
17304,170,1,111.5,1,2,1,121,Potential
17305,284,1,2135.46,1,2,4,124,Potential
17306,29,2,1151.04,3,2,3,323,Recent Customers
17307,31,11,3999.8900000000003,3,4,4,344,Loyal Customers
17308,29,2,4511.76,3,2,4,324,Recent Customers
17309,17,2,247.84,4,2,1,421,Recent Customers
17310,23,2,1025.1,3,2,3,323,Recent Customers
17311,28,4,2181.71,3,3,4,334,Loyal Customers
17314,29,9,2376.51,3,4,4,344,Loyal Customers
17315,11,5,3358.34,4,4,4,444,Champions
17316,56,1,124.45,2,2,1,221,Potential
17318,361,1,164.28,1,2,1,121,Potential
17319,305,1,29.099999999999998,1,2,1,121,Potential
17320,4,4,1695.15,4,3,3,433,Loyal Customers
17321,30,4,1040.32,3,3,3,333,Loyal Customers
17322,12,5,922.59,4,4,3,443,Loyal Customers
17323,43,5,644.52,3,4,2,342,Loyal Customers
17324,2,9,1311.64,4,4,3,443,Loyal Customers
17325,46,2,512.77,3,2,2,322,Recent Customers
17326,44,2,321.95,3,2,2,322,Recent Customers
17327,45,2,152.35,3,2,1,321,Recent Customers
17328,309,1,104.7,1,2,1,121,Potential
17329,367,3,481.32,1,3,2,132,At Risk
17330,180,2,59.900000000000006,1,2,1,121,Potential
17332,164,5,838.27,1,4,3,143,At Risk
17334,42,1,328.13,3,2,2,322,Recent Customers
17335,19,2,508.0,3,2,2,322,Recent Customers
17336,108,1,81.12,2,2,1,221,Potential
17338,11,9,5498.64,4,4,4,444,Champions
17339,1,2,119.0,4,2,1,421,Recent Customers
17340,2,8,10051.53,4,4,4,444,Champions
17341,2,3,1108.47,4,3,3,433,Loyal Customers
17342,15,4,1227.54,4,3,3,433,Loyal Customers
17343,12,5,1066.3,4,4,3,443,Loyal Customers
17344,364,1,307.54,1,2,1,121,Potential
17345,11,6,1066.94,4,4,3,443,Loyal Customers
17346,9,12,2646.44,4,4,4,444,Champions
17348,73,4,1316.89,2,3,3,233,At Risk
17349,16,4,741.5,4,3,3,433,Loyal Customers
17350,30,3,619.971,3,3,2,332,Loyal Customers
17351,63,9,1401.08,2,4,3,243,At Risk
17352,332,1,36.25,1,2,1,121,Potential
17353,127,2,1502.0,2,2,3,223,Potential
17354,64,3,1750.3999999999999,2,3,4,234,At Risk
17355,22,1,285.11,3,2,1,321,Recent Customers
17356,190,4,768.25,1,3,3,133,At Risk
17358,12,3,500.2,4,3,2,432,Loyal Customers
17359,284,1,156.6,1,2,1,121,Potential
17360,21,3,645.59,3,3,2,332,Loyal Customers
17361,312,2,392.44,1,2,2,122,Potential
17362,36,5,711.8100000000001,3,4,3,343,Loyal Customers
17363,31,3,940.86,3,3,3,333,Loyal Customers
17364,12,17,7589.24,4,4,4,444,Champions
17365,22,7,3423.42,3,4,4,344,Loyal Customers
17366,68,2,1096.24,2,2,3,223,Potential
17368,11,6,913.47,4,4,3,443,Loyal Customers
17369,91,1,979.2,2,2,3,223,Potential
17371,259,3,238.66,1,3,1,131,At Risk
17372,17,20,3034.88,4,4,4,444,Champions
17373,54,3,520.58,2,3,2,232,At Risk
17374,31,1,231.34,3,2,1,321,Recent Customers
17375,67,1,260.45,2,2,1,221,Potential
17376,40,2,250.44,3,2,1,321,Recent Customers
17377,1,60,14218.49,4,4,4,444,Champions
17378,10,1,10.95,4,2,1,421,Recent Customers
17380,70,3,645.0,2,3,2,232,At Risk
17381,4,12,19726.76,4,4,4,444,Champions
17382,71,7,836.88,2,4,3,243,At Risk
17383,89,1,110.7,2,2,1,221,Potential
17384,103,1,171.15,2,2,1,221,Potential
17386,21,1,126.35000000000001,3,2,1,321,Recent Customers
17388,56,7,1432.01,2,4,3,243,At Risk
17389,10,27,25391.0,4,4,4,444,Champions
17390,56,1,149.3,2,2,1,221,Potential
17392,86,1,168.65,2,2,1,221,Potential
17393,46,2,381.15000000000003,3,2,2,322,Recent Customers
17395,144,1,97.5,1,2,1,121,Potential
17396,7,7,1476.3,4,4,3,443,Loyal Customers
17397,52,1,536.77,3,2,2,322,Recent Customers
17400,217,3,2547.09,1,3,4,134,At Risk
17401,177,1,114.85,1,2,1,121,Potential
17402,5,12,2462.33,4,4,4,444,Champions
17403,86,1,118.95,2,2,1,221,Potential
17404,45,8,15874.300000000001,3,4,4,344,Loyal Customers
17406,2,11,2704.63,4,4,4,444,Champions
17407,47,1,552.9,3,2,2,322,Recent Customers
17408,136,2,283.44,2,2,1,221,Potential
17409,57,8,7021.66,2,4,4,244,At Risk
17411,22,2,646.44,3,2,2,322,Recent Customers
17412,8,10,3159.46,4,4,4,444,Champions
17413,40,2,560.14,3,2,2,322,Recent Customers
17414,59,4,1471.52,2,3,3,233,At Risk
17416,29,15,10405.03,3,4,4,344,Loyal Customers
17417,184,1,164.18,1,2,1,121,Potential
17418,23,1,206.6,3,2,1,321,Recent Customers
17419,3,8,2273.95,4,4,4,444,Champions
17420,9,4,485.6,4,3,2,432,Loyal Customers
17421,22,3,1059.41,3,3,3,333,Loyal Customers
17422,17,5,1615.39,4,4,3,443,Loyal Customers
17423,29,1,420.54,3,2,2,322,Recent Customers
17426,88,7,3040.51,2,4,4,244,At Risk
17428,4,18,14562.91,4,4,4,444,Champions
17429,32,2,832.54,3,2,3,323,Recent Customers
17430,1,3,469.40999999999997,4,3,2,432,Loyal Customers
17432,21,7,1385.6299999999999,3,4,3,343,Loyal Customers
17433,21,1,266.8,3,2,1,321,Recent Customers
17435,47,1,331.35,3,2,2,322,Recent Customers
17436,44,3,317.76,3,3,2,332,Loyal Customers
17437,165,1,373.17,1,2,2,122,Potential
17438,80,4,1034.32,2,3,3,233,At Risk
17439,291,1,325.74,1,2,2,122,Potential
17440,185,1,137.16,1,2,1,121,Potential
17441,368,1,293.35,1,2,1,121,Potential
17442,17,9,2371.7400000000002,4,4,4,444,Champions
17448,133,46,14556.970000000001,2,4,4,244,At Risk
17449,23,6,2430.29,3,4,4,344,Loyal Customers
17450,3,7,52422.3,4,4,4,444,Champions
17454,98,6,1030.41,2,4,3,243,At Risk
17456,1,2,975.5600000000001,4,2,3,423,Recent Customers
17457,15,9,4247.11,4,4,4,444,Champions
17458,17,1,213.08,4,2,1,421,Recent Customers
17460,8,12,1605.8400000000001,4,4,3,443,Loyal Customers
17463,196,2,661.5,1,2,2,122,Potential
17464,158,2,710.98,1,2,3,123,Potential
17465,61,7,2542.79,2,4,4,244,At Risk
17467,31,1,102.6,3,2,1,321,Recent Customers
17468,11,1,57.8,4,2,1,421,Recent Customers
17469,36,12,3180.28,3,4,4,344,Loyal Customers
17470,3,7,1679.8,4,4,3,443,Loyal Customers
17471,110,1,321.65000000000003,2,2,2,222,Potential
17472,264,1,224.81,1,2,1,121,Potential
17473,44,2,607.0,3,2,2,322,Recent Customers
17474,235,1,1047.0,1,2,3,123,Potential
17476,31,2,489.86,3,2,2,322,Recent Customers
17477,248,2,1144.3,1,2,3,123,Potential
17478,44,2,1272.8000000000002,3,2,3,323,Recent Customers
17479,268,1,389.26000000000005,1,2,2,122,Potential
17480,80,1,390.21,2,2,2,222,Potential
17482,123,2,778.19,2,2,3,223,Potential
17483,50,1,177.69,3,2,1,321,Recent Customers
17484,212,2,209.57,1,2,1,121,Potential
17487,364,1,160.55,1,2,1,121,Potential
17488,277,1,336.5,1,2,2,122,Potential
17490,24,2,658.1800000000001,3,2,2,322,Recent Customers
17491,3,8,2422.2,4,4,4,444,Champions
17492,114,2,747.85,2,2,3,223,Potential
17493,21,1,100.91,3,2,1,321,Recent Customers
17494,137,1,54.7,1,2,1,121,Potential
17495,26,1,309.16,3,2,2,322,Recent Customers
17496,199,3,1141.84,1,3,3,133,At Risk
17497,26,2,287.25,3,2,1,321,Recent Customers
17499,197,1,718.51,1,2,3,123,Potential
17504,16,9,6568.09,4,4,4,444,Champions
17505,186,3,1289.64,1,3,3,133,At Risk
17508,17,7,4191.92,4,4,4,444,Champions
17510,56,1,206.08,2,2,1,221,Potential
17511,3,31,84541.17,4,4,4,444,Champions
17512,88,8,2542.83,2,4,4,244,At Risk
17513,44,2,645.6,3,2,2,322,Recent Customers
17514,305,1,334.18,1,2,2,122,Potential
17515,30,5,978.4399999999999,3,4,3,343,Loyal Customers
17516,14,1,189.47,4,2,1,421,Recent Customers
17518,61,2,329.42,2,2,2,222,Potential
17519,4,10,3265.4500000000003,4,4,4,444,Champions
17521,30,2,554.85,3,2,2,322,Recent Customers
17524,74,2,394.14,2,2,2,222,Potential
17525,33,2,739.2,3,2,3,323,Recent Customers
17526,1,9,2970.14,4,4,4,444,Champions
17529,246,2,1240.25,1,2,3,123,Potential
17530,1,3,756.51,4,3,3,433,Loyal Customers
17531,163,2,970.12,1,2,3,123,Potential
17532,21,1,65.34,3,2,1,321,Recent Customers
17533,70,1,34.8,2,2,1,221,Potential
17534,87,4,1445.47,2,3,3,233,At Risk
17536,56,2,288.33,2,2,1,221,Potential
17539,253,4,1226.57,1,3,3,133,At Risk
17540,19,4,1011.7,3,3,3,333,Loyal Customers
17541,145,1,124.46,1,2,1,121,Potential
17542,277,2,170.95,1,2,1,121,Potential
17543,185,1,120.05,1,2,1,121,Potential
17544,26,3,960.69,3,3,3,333,Loyal Customers
17545,26,3,802.58,3,3,3,333,Loyal Customers
17547,11,2,727.85,4,2,3,423,Recent Customers
17548,14,3,627.96,4,3,2,432,Loyal Customers
17550,33,6,2280.48,3,4,4,344,Loyal Customers
17552,8,10,2154.88,4,4,4,444,Champions
17553,108,3,2270.0,2,3,4,234,At Risk
17555,61,3,574.48,2,3,2,232,At Risk
17556,15,1,142.77,4,2,1,421,Recent Customers
17557,368,1,34.0,1,2,1,121,Potential
17558,29,1,259.17,3,2,1,321,Recent Customers
17559,148,1,167.62,1,2,1,121,Potential
17560,31,4,1040.85,3,3,3,333,Loyal Customers
17561,26,3,554.72,3,3,2,332,Loyal Customers
17563,214,2,392.38,1,2,2,122,Potential
17565,222,1,131.83,1,2,1,121,Potential
17567,8,2,1024.55,4,2,3,423,Recent Customers
17568,269,1,382.79,1,2,2,122,Potential
17570,17,1,100.0,4,2,1,421,Recent Customers
17571,178,1,205.23999999999998,1,2,1,121,Potential
17572,9,7,496.26000000000005,4,4,2,442,Loyal Customers
17575,303,1,171.7,1,2,1,121,Potential
17576,1,23,5434.13,4,4,4,444,Champions
17577,281,2,348.75,1,2,2,122,Potential
17578,110,6,903.87,2,4,3,243,At Risk
17579,214,1,304.38,1,2,1,121,Potential
17580,12,2,329.55,4,2,2,422,Recent Customers
17581,8,20,7712.71,4,4,4,444,Champions
17582,82,4,1275.43,2,3,3,233,At Risk
17583,196,1,135.95,1,2,1,121,Potential
17584,103,4,4067.12,2,3,4,234,At Risk
17585,81,3,960.23,2,3,3,233,At Risk
17586,255,1,167.4,1,2,1,121,Potential
17587,264,1,181.66,1,2,1,121,Potential
17588,32,4,1699.35,3,3,3,333,Loyal Customers
17589,21,14,11645.7,3,4,4,344,Loyal Customers
17591,3,2,550.7,4,2,2,422,Recent Customers
17592,374,1,148.3,1,2,1,121,Potential
17593,45,6,4168.46,3,4,4,344,Loyal Customers
17594,85,2,1504.7,2,2,3,223,Potential
17596,4,7,2092.74,4,4,4,444,Champions
17597,54,4,1439.72,2,3,3,233,At Risk
17598,17,1,409.98,4,2,2,422,Recent Customers
17599,113,1,52.05,2,2,1,221,Potential
17601,16,1,305.46999999999997,4,2,1,421,Recent Customers
17602,108,8,2348.16,2,4,4,244,At Risk
17603,253,3,1398.76,1,3,3,133,At Risk
17604,58,4,636.57,2,3,2,232,At Risk
17605,226,1,160.75,1,2,1,121,Potential
17606,373,1,87.30000000000001,1,2,1,121,Potential
17607,12,1,333.81,4,2,2,422,Recent Customers
17608,85,2,305.11,2,2,1,221,Potential
17609,38,6,782.12,3,4,3,343,Loyal Customers
17610,176,5,1529.49,1,4,3,143,At Risk
17611,57,13,4387.76,2,4,4,244,At Risk
17612,15,12,3346.41,4,4,4,444,Champions
17615,23,3,403.6,3,3,2,332,Loyal Customers
17616,3,2,489.59999999999997,4,2,2,422,Recent Customers
17617,194,1,395.33,1,2,2,122,Potential
17618,19,8,3101.66,3,4,4,344,Loyal Customers
17621,40,3,1795.22,3,3,4,334,Loyal Customers
17622,233,2,1130.21,1,2,3,123,Potential
17623,45,6,1856.6200000000001,3,4,4,344,Loyal Customers
17624,73,2,725.15,2,2,3,223,Potential
17625,82,4,4020.8,2,3,4,234,At Risk
17626,238,1,254.0,1,2,1,121,Potential
17627,114,1,296.36,2,2,1,221,Potential
17629,24,2,641.4,3,2,2,322,Recent Customers
17631,10,4,470.16,4,3,2,432,Loyal Customers
17633,15,3,732.55,4,3,3,433,Loyal Customers
17635,60,3,1265.58,2,3,3,233,At Risk
17638,283,2,842.4000000000001,1,2,3,123,Potential
17639,23,5,506.67,3,4,2,342,Loyal Customers
